,object_id,creation_time,creation_source,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,invited_by_user_id,adopted,creation_year,creation_month,creation_week,creation_day,invited_by_user
9216,9217,2013-11-09 12:56:00,PERSONAL_PROJECTS,0,0,2,0.0,0,2013,11,45,9,0
9217,9218,2013-04-26 10:49:42,SIGNUP_GOOGLE_AUTH,0,0,53,0.0,0,2013,4,17,26,0
9218,9219,2013-07-03 03:35:36,PERSONAL_PROJECTS,0,0,331,0.0,0,2013,7,27,3,0
9219,9220,2014-04-30 16:17:52,PERSONAL_PROJECTS,0,0,80,0.0,0,2014,4,18,30,0
9220,9221,2013-07-25 19:05:49,ORG_INVITE,0,0,260,3175.0,0,2013,7,30,25,1
9221,9222,2014-04-10 17:04:27,ORG_INVITE,0,0,19,6134.0,1,2014,4,15,10,1
9222,9223,2012-06-21 10:36:25,ORG_INVITE,0,0,196,7703.0,0,2012,6,25,21,1
9223,9224,2012-09-21 12:23:09,ORG_INVITE,0,0,94,1525.0,0,2012,9,38,21,1
9224,9225,2014-05-26 09:27:40,PERSONAL_PROJECTS,0,0,29,0.0,0,2014,5,22,26,0
9225,9226,2012-10-25 08:42:13,GUEST_INVITE,0,0,14,7286.0,0,2012,10,43,25,1
9226,9227,2013-01-25 09:15:12,SIGNUP_GOOGLE_AUTH,0,0,359,0.0,0,2013,1,4,25,0
9227,9228,2013-06-22 00:41:21,ORG_INVITE,0,0,311,348.0,0,2013,6,25,22,1
9228,9229,2014-03-17 16:50:02,ORG_INVITE,0,0,102,4584.0,0,2014,3,12,17,1
9229,9230,2012-10-19 20:44:39,PERSONAL_PROJECTS,1,0,39,0.0,0,2012,10,42,19,0
9230,9231,2013-08-04 02:55:24,PERSONAL_PROJECTS,0,0,105,0.0,0,2013,8,31,4,0
9231,9232,2013-10-08 02:20:12,SIGNUP_GOOGLE_AUTH,0,0,17,0.0,0,2013,10,41,8,0
9232,9233,2013-07-18 14:05:12,ORG_INVITE,0,0,124,1932.0,0,2013,7,29,18,1
9233,9234,2013-09-17 09:49:48,PERSONAL_PROJECTS,0,0,368,0.0,0,2013,9,38,17,0
9234,9235,2013-10-05 07:50:04,ORG_INVITE,0,0,0,10289.0,0,2013,10,40,5,1
9235,9236,2013-06-28 17:33:50,PERSONAL_PROJECTS,0,0,37,0.0,0,2013,6,26,28,0
9236,9237,2012-12-17 12:18:38,ORG_INVITE,0,0,73,8244.0,0,2012,12,51,17,1
9237,9238,2013-12-27 01:50:25,ORG_INVITE,0,0,337,9368.0,0,2013,12,52,27,1
9238,9239,2012-11-06 05:07:03,SIGNUP_GOOGLE_AUTH,0,0,38,0.0,0,2012,11,45,6,0
9239,9240,2014-01-14 01:28:51,GUEST_INVITE,1,1,14,2735.0,0,2014,1,3,14,1
9240,9241,2013-04-19 07:00:28,PERSONAL_PROJECTS,0,0,8,0.0,0,2013,4,16,19,0
9241,9242,2013-11-19 19:16:51,GUEST_INVITE,0,1,167,8710.0,0,2013,11,47,19,1
9242,9243,2014-02-14 14:08:36,ORG_INVITE,0,0,0,7477.0,0,2014,2,7,14,1
9243,9244,2013-10-25 14:41:07,SIGNUP,0,0,329,0.0,0,2013,10,43,25,0
9244,9245,2012-11-25 18:10:16,ORG_INVITE,0,0,363,1995.0,0,2012,11,47,25,1
9245,9246,2013-09-13 05:38:22,GUEST_INVITE,1,1,38,4565.0,0,2013,9,37,13,1
9246,9247,2013-04-01 11:23:54,SIGNUP_GOOGLE_AUTH,0,0,60,0.0,0,2013,4,14,1,0
9247,9248,2013-09-03 20:26:30,ORG_INVITE,0,0,253,1861.0,0,2013,9,36,3,1
9248,9249,2012-11-08 06:04:38,PERSONAL_PROJECTS,0,0,21,0.0,0,2012,11,45,8,0
9249,9250,2013-08-21 21:34:26,PERSONAL_PROJECTS,0,0,348,0.0,0,2013,8,34,21,0
9250,9251,2014-02-18 10:02:10,ORG_INVITE,0,0,117,10398.0,0,2014,2,8,18,1
9251,9252,2014-01-25 17:53:09,PERSONAL_PROJECTS,0,0,0,0.0,0,2014,1,4,25,0
9252,9253,2013-04-28 05:21:31,ORG_INVITE,0,0,174,4727.0,0,2013,4,17,28,1
9253,9254,2014-04-06 04:35:03,PERSONAL_PROJECTS,0,0,172,0.0,0,2014,4,14,6,0
9254,9255,2014-05-22 12:57:12,ORG_INVITE,0,0,7,9997.0,0,2014,5,21,22,1
9255,9256,2014-05-09 11:36:11,SIGNUP,0,0,84,0.0,0,2014,5,19,9,0
9256,9257,2014-03-16 11:21:44,GUEST_INVITE,0,0,187,1516.0,1,2014,3,11,16,1
9257,9258,2013-07-26 02:05:16,GUEST_INVITE,0,0,21,3759.0,0,2013,7,30,26,1
9258,9259,2012-10-04 09:01:55,PERSONAL_PROJECTS,0,0,23,0.0,0,2012,10,40,4,0
9259,9260,2013-07-08 20:19:15,ORG_INVITE,1,0,75,8991.0,0,2013,7,28,8,1
9260,9261,2013-06-05 13:40:55,PERSONAL_PROJECTS,0,0,263,0.0,0,2013,6,23,5,0
9261,9262,2013-12-31 00:21:51,SIGNUP_GOOGLE_AUTH,0,0,0,0.0,0,2013,12,1,31,0
9262,9263,2014-04-28 23:49:58,ORG_INVITE,0,0,14,10687.0,0,2014,4,18,28,1
9263,9264,2012-10-20 11:04:42,PERSONAL_PROJECTS,0,0,26,0.0,0,2012,10,42,20,0
9264,9265,2012-07-28 14:47:50,SIGNUP,1,0,92,0.0,0,2012,7,30,28,0
9265,9266,2014-05-08 10:13:14,SIGNUP,1,1,5,0.0,0,2014,5,19,8,0
9266,9267,2013-02-18 03:16:36,ORG_INVITE,1,0,259,9959.0,0,2013,2,8,18,1
9267,9268,2013-05-10 15:31:39,PERSONAL_PROJECTS,1,1,37,0.0,0,2013,5,19,10,0
9268,9269,2013-10-24 23:44:46,ORG_INVITE,0,0,153,11795.0,1,2013,10,43,24,1
9269,9270,2012-11-01 07:24:47,ORG_INVITE,0,0,130,6838.0,0,2012,11,44,1,1
9270,9271,2013-01-03 04:07:27,ORG_INVITE,0,0,5,9953.0,0,2013,1,1,3,1
9271,9272,2012-07-26 22:48:18,GUEST_INVITE,0,0,284,3185.0,0,2012,7,30,26,1
9272,9273,2013-08-14 09:22:26,SIGNUP,0,0,53,0.0,0,2013,8,33,14,0
9273,9274,2013-11-29 14:09:01,PERSONAL_PROJECTS,0,0,326,0.0,0,2013,11,48,29,0
9274,9275,2014-01-26 03:40:37,PERSONAL_PROJECTS,1,0,5,0.0,0,2014,1,4,26,0
9275,9276,2013-12-29 22:14:29,ORG_INVITE,0,0,273,7702.0,0,2013,12,52,29,1
9276,9277,2012-12-01 00:55:09,GUEST_INVITE,0,0,212,1586.0,0,2012,12,48,1,1
9277,9278,2014-05-03 22:07:09,ORG_INVITE,0,0,239,3135.0,0,2014,5,18,3,1
9278,9279,2013-09-27 18:48:59,SIGNUP,0,0,33,0.0,0,2013,9,39,27,0
9279,9280,2012-12-22 13:09:54,ORG_INVITE,1,1,263,9280.0,0,2012,12,51,22,1
9280,9281,2012-07-04 06:46:55,GUEST_INVITE,0,0,54,5525.0,1,2012,7,27,4,1
9281,9282,2013-01-28 04:07:50,PERSONAL_PROJECTS,0,0,174,0.0,0,2013,1,5,28,0
9282,9283,2013-08-08 11:31:49,GUEST_INVITE,1,0,12,7973.0,0,2013,8,32,8,1
9283,9284,2013-03-22 19:53:06,SIGNUP,1,0,8,0.0,0,2013,3,12,22,0
9284,9285,2013-05-28 12:39:54,GUEST_INVITE,0,0,172,8911.0,0,2013,5,22,28,1
9285,9286,2012-06-15 08:00:24,ORG_INVITE,0,0,64,10542.0,1,2012,6,24,15,1
9286,9287,2013-03-21 17:55:45,SIGNUP_GOOGLE_AUTH,1,0,140,0.0,0,2013,3,12,21,0
9287,9288,2013-01-20 13:37:44,SIGNUP,1,1,188,0.0,0,2013,1,3,20,0
9288,9289,2014-03-29 12:03:15,PERSONAL_PROJECTS,1,0,47,0.0,0,2014,3,13,29,0
9289,9290,2013-03-27 17:04:38,ORG_INVITE,0,0,282,3082.0,1,2013,3,13,27,1
9290,9291,2012-12-28 01:22:30,ORG_INVITE,0,0,391,10258.0,0,2012,12,52,28,1
9291,9292,2012-06-30 00:44:57,SIGNUP_GOOGLE_AUTH,0,0,0,0.0,0,2012,6,26,30,0
9292,9293,2012-12-06 00:19:42,SIGNUP,1,0,46,0.0,0,2012,12,49,6,0
9293,9294,2012-07-03 16:12:11,SIGNUP,0,0,44,0.0,0,2012,7,27,3,0
9294,9295,2013-09-23 16:09:21,ORG_INVITE,0,0,389,6169.0,1,2013,9,39,23,1
9295,9296,2012-06-01 02:55:00,ORG_INVITE,0,0,7,5650.0,0,2012,6,22,1,1
9296,9297,2014-04-01 02:25:24,ORG_INVITE,1,0,6,10891.0,0,2014,4,14,1,1
9297,9298,2014-02-22 10:41:52,PERSONAL_PROJECTS,0,0,282,0.0,0,2014,2,8,22,0
9298,9299,2014-04-25 04:10:33,ORG_INVITE,0,0,23,6645.0,0,2014,4,17,25,1
9299,9300,2013-07-17 17:58:40,SIGNUP,0,0,36,0.0,0,2013,7,29,17,0
9300,9301,2013-02-23 02:11:46,PERSONAL_PROJECTS,0,0,31,0.0,0,2013,2,8,23,0
9301,9302,2013-07-03 21:17:45,SIGNUP_GOOGLE_AUTH,0,0,61,0.0,0,2013,7,27,3,0
9302,9303,2013-01-10 17:26:46,SIGNUP_GOOGLE_AUTH,1,0,3,0.0,1,2013,1,2,10,0
9303,9304,2013-11-22 01:04:54,SIGNUP_GOOGLE_AUTH,0,0,240,0.0,0,2013,11,47,22,0
9304,9305,2013-01-23 14:10:19,SIGNUP_GOOGLE_AUTH,0,0,33,0.0,0,2013,1,4,23,0
9305,9306,2013-05-07 17:15:51,ORG_INVITE,0,0,238,9577.0,1,2013,5,19,7,1
9306,9307,2014-02-19 13:43:16,SIGNUP,0,0,2,0.0,0,2014,2,8,19,0
9307,9308,2013-01-21 20:45:48,GUEST_INVITE,0,0,253,3431.0,0,2013,1,4,21,1
9308,9309,2013-09-20 08:02:41,SIGNUP,1,0,257,0.0,0,2013,9,38,20,0
9309,9310,2013-04-03 02:47:22,SIGNUP,0,0,229,0.0,0,2013,4,14,3,0
9310,9311,2013-06-18 20:47:06,PERSONAL_PROJECTS,0,0,259,0.0,0,2013,6,25,18,0
9311,9312,2012-06-23 11:49:52,GUEST_INVITE,1,1,249,454.0,1,2012,6,25,23,1
9312,9313,2012-10-14 10:09:37,SIGNUP,0,0,27,0.0,0,2012,10,41,14,0
9313,9314,2013-06-29 02:27:32,ORG_INVITE,0,0,21,7736.0,0,2013,6,26,29,1
9314,9315,2013-02-21 21:19:13,SIGNUP_GOOGLE_AUTH,1,0,265,0.0,0,2013,2,8,21,0
9315,9316,2014-04-18 23:12:20,SIGNUP_GOOGLE_AUTH,0,0,9,0.0,0,2014,4,16,18,0
9316,9317,2014-04-30 03:49:58,ORG_INVITE,0,0,53,5202.0,0,2014,4,18,30,1
9317,9318,2014-05-10 21:36:20,ORG_INVITE,1,0,26,5751.0,0,2014,5,19,10,1
9318,9319,2013-07-11 17:50:49,SIGNUP,0,0,13,0.0,0,2013,7,28,11,0
9319,9320,2014-03-08 07:53:35,GUEST_INVITE,0,0,8,5507.0,0,2014,3,10,8,1
9320,9321,2013-07-20 00:45:04,ORG_INVITE,0,0,199,11342.0,0,2013,7,29,20,1
9321,9322,2013-11-13 03:09:54,SIGNUP_GOOGLE_AUTH,0,0,162,0.0,1,2013,11,46,13,0
9322,9323,2013-02-14 05:54:37,PERSONAL_PROJECTS,0,0,2,0.0,0,2013,2,7,14,0
9323,9324,2012-07-01 04:37:15,PERSONAL_PROJECTS,0,0,0,0.0,0,2012,7,26,1,0
9324,9325,2012-09-28 23:34:04,SIGNUP_GOOGLE_AUTH,0,0,252,0.0,1,2012,9,39,28,0
9325,9326,2014-05-16 03:58:08,SIGNUP_GOOGLE_AUTH,0,0,164,0.0,0,2014,5,20,16,0
9326,9327,2013-03-25 19:01:16,GUEST_INVITE,0,0,57,2527.0,0,2013,3,13,25,1
9327,9328,2013-01-25 22:07:38,GUEST_INVITE,0,0,12,6424.0,0,2013,1,4,25,1
9328,9329,2013-10-05 12:08:25,PERSONAL_PROJECTS,0,0,119,0.0,0,2013,10,40,5,0
9329,9330,2012-06-16 19:08:14,ORG_INVITE,0,0,145,9330.0,0,2012,6,24,16,1
9330,9331,2012-12-31 06:22:49,ORG_INVITE,0,0,30,4031.0,0,2012,12,1,31,1
9331,9332,2012-06-07 11:44:45,ORG_INVITE,0,1,25,9332.0,0,2012,6,23,7,1
9332,9333,2014-01-06 19:17:30,PERSONAL_PROJECTS,0,0,358,0.0,0,2014,1,2,6,0
9333,9334,2014-03-31 01:27:57,SIGNUP_GOOGLE_AUTH,0,0,354,0.0,0,2014,3,14,31,0
9334,9335,2013-07-21 10:48:32,SIGNUP,1,1,278,0.0,0,2013,7,29,21,0
9335,9336,2014-05-13 10:51:49,SIGNUP,0,0,187,0.0,0,2014,5,20,13,0
9336,9337,2014-02-25 09:33:59,ORG_INVITE,1,1,330,3897.0,0,2014,2,9,25,1
9337,9338,2013-04-28 08:42:37,GUEST_INVITE,0,0,341,5770.0,0,2013,4,17,28,1
9338,9339,2014-04-08 12:18:26,SIGNUP,1,0,349,0.0,0,2014,4,15,8,0
9339,9340,2013-07-28 05:58:43,SIGNUP,0,0,77,0.0,0,2013,7,30,28,0
9340,9341,2013-11-15 17:27:36,GUEST_INVITE,1,1,330,9795.0,0,2013,11,46,15,1
9341,9342,2013-12-29 19:56:22,SIGNUP,1,0,262,0.0,0,2013,12,52,29,0
9342,9343,2014-03-12 03:32:56,GUEST_INVITE,0,0,11,7701.0,1,2014,3,11,12,1
9343,9344,2014-01-13 21:24:12,SIGNUP,1,1,116,0.0,1,2014,1,3,13,0
9344,9345,2012-06-02 20:35:05,GUEST_INVITE,0,0,70,4802.0,1,2012,6,22,2,1
9345,9346,2013-05-29 12:51:00,PERSONAL_PROJECTS,0,1,155,0.0,1,2013,5,22,29,0
9346,9347,2014-04-17 22:09:37,PERSONAL_PROJECTS,1,0,341,0.0,0,2014,4,16,17,0
9347,9348,2014-02-18 14:09:41,ORG_INVITE,0,0,11,1367.0,0,2014,2,8,18,1
9348,9349,2012-07-10 15:51:59,ORG_INVITE,0,0,19,9702.0,1,2012,7,28,10,1
9349,9350,2013-09-05 04:22:28,PERSONAL_PROJECTS,0,0,220,0.0,0,2013,9,36,5,0
9350,9351,2014-04-26 21:54:48,ORG_INVITE,1,0,57,2527.0,0,2014,4,17,26,1
9351,9352,2014-05-23 18:22:06,SIGNUP_GOOGLE_AUTH,0,0,398,0.0,0,2014,5,21,23,0
9352,9353,2014-03-08 20:03:51,ORG_INVITE,1,0,45,5080.0,0,2014,3,10,8,1
9353,9354,2014-03-13 17:38:24,SIGNUP_GOOGLE_AUTH,0,0,17,0.0,0,2014,3,11,13,0
9354,9355,2013-12-08 19:28:40,ORG_INVITE,0,0,284,9272.0,0,2013,12,49,8,1
9355,9356,2012-09-21 17:20:15,SIGNUP,0,1,1,0.0,0,2012,9,38,21,0
9356,9357,2013-12-14 01:49:43,GUEST_INVITE,0,0,1,5107.0,0,2013,12,50,14,1
9357,9358,2013-04-10 13:38:34,SIGNUP_GOOGLE_AUTH,0,0,110,0.0,1,2013,4,15,10,0
9358,9359,2014-03-24 15:41:00,ORG_INVITE,0,0,289,9070.0,1,2014,3,13,24,1
9359,9360,2013-11-29 05:05:55,ORG_INVITE,0,0,360,3553.0,0,2013,11,48,29,1
9360,9361,2014-01-17 22:09:26,SIGNUP_GOOGLE_AUTH,0,0,52,0.0,0,2014,1,3,17,0
9361,9362,2013-03-03 22:40:09,GUEST_INVITE,0,0,22,5757.0,1,2013,3,9,3,1
9362,9363,2012-12-21 19:02:02,ORG_INVITE,0,0,42,8068.0,0,2012,12,51,21,1
9363,9364,2014-04-06 13:37:34,PERSONAL_PROJECTS,0,0,260,0.0,0,2014,4,14,6,0
9364,9365,2013-03-12 06:04:16,ORG_INVITE,0,0,414,1715.0,0,2013,3,11,12,1
9365,9366,2014-01-03 19:24:50,GUEST_INVITE,1,0,278,6074.0,0,2014,1,1,3,1
9366,9367,2013-01-12 23:28:11,ORG_INVITE,1,0,137,9449.0,0,2013,1,2,12,1
9367,9368,2012-08-06 02:46:12,SIGNUP,1,1,337,0.0,0,2012,8,32,6,0
9368,9369,2013-04-08 04:29:58,GUEST_INVITE,0,0,116,2962.0,0,2013,4,15,8,1
9369,9370,2014-04-30 22:11:50,SIGNUP_GOOGLE_AUTH,0,0,270,0.0,0,2014,4,18,30,0
9370,9371,2012-12-28 12:21:07,GUEST_INVITE,0,0,2,2081.0,0,2012,12,52,28,1
9371,9372,2013-03-27 15:04:24,ORG_INVITE,0,0,77,10128.0,0,2013,3,13,27,1
9372,9373,2012-12-23 07:55:05,PERSONAL_PROJECTS,0,0,266,0.0,0,2012,12,51,23,0
9373,9374,2012-11-24 17:46:48,PERSONAL_PROJECTS,0,0,4,0.0,1,2012,11,47,24,0
9374,9375,2014-05-29 09:06:24,PERSONAL_PROJECTS,0,0,45,0.0,0,2014,5,22,29,0
9375,9376,2012-12-31 07:42:42,SIGNUP,0,0,277,0.0,0,2012,12,1,31,0
9376,9377,2012-12-04 03:09:47,GUEST_INVITE,1,0,0,8226.0,0,2012,12,49,4,1
9377,9378,2014-04-14 18:19:26,GUEST_INVITE,0,0,332,1280.0,0,2014,4,16,14,1
9378,9379,2013-06-13 07:38:57,ORG_INVITE,1,0,33,1811.0,0,2013,6,24,13,1
9379,9380,2012-09-22 03:31:17,GUEST_INVITE,0,0,107,3257.0,0,2012,9,38,22,1
9380,9381,2013-01-03 19:49:01,ORG_INVITE,0,0,62,6171.0,1,2013,1,1,3,1
9381,9382,2014-04-28 23:08:45,ORG_INVITE,0,0,326,10509.0,0,2014,4,18,28,1
9382,9383,2014-01-01 15:08:49,SIGNUP,0,0,221,0.0,1,2014,1,1,1,0
9383,9384,2012-08-30 13:54:27,ORG_INVITE,1,1,328,5818.0,0,2012,8,35,30,1
9384,9385,2013-08-13 09:48:14,SIGNUP,0,0,37,0.0,0,2013,8,33,13,0
9385,9386,2012-11-19 01:04:22,ORG_INVITE,0,0,61,50.0,0,2012,11,47,19,1
9386,9387,2014-05-13 10:38:57,ORG_INVITE,0,0,368,2316.0,0,2014,5,20,13,1
9387,9388,2013-04-28 09:22:08,ORG_INVITE,0,0,98,408.0,0,2013,4,17,28,1
9388,9389,2013-12-04 11:36:58,ORG_INVITE,1,0,116,573.0,0,2013,12,49,4,1
9389,9390,2012-11-02 19:46:41,GUEST_INVITE,0,0,188,4541.0,1,2012,11,44,2,1
9390,9391,2012-10-09 23:14:44,SIGNUP_GOOGLE_AUTH,0,0,108,0.0,0,2012,10,41,9,0
9391,9392,2012-09-14 21:35:03,SIGNUP,0,1,0,0.0,0,2012,9,37,14,0
9392,9393,2014-03-10 04:07:34,SIGNUP,1,1,382,0.0,0,2014,3,11,10,0
9393,9394,2012-06-02 07:50:21,ORG_INVITE,0,0,140,4432.0,0,2012,6,22,2,1
9394,9395,2014-04-17 17:35:15,SIGNUP,1,1,407,0.0,0,2014,4,16,17,0
9395,9396,2014-02-16 23:13:13,ORG_INVITE,0,0,266,2269.0,0,2014,2,7,16,1
9396,9397,2012-10-18 03:46:26,SIGNUP,0,0,3,0.0,0,2012,10,42,18,0
9397,9398,2014-03-25 10:59:58,GUEST_INVITE,1,0,155,7042.0,0,2014,3,13,25,1
9398,9399,2013-05-27 11:20:43,ORG_INVITE,0,1,57,1055.0,0,2013,5,22,27,1
9399,9400,2012-08-22 20:39:37,GUEST_INVITE,0,0,320,2771.0,1,2012,8,34,22,1
9400,9401,2013-10-28 10:56:05,ORG_INVITE,0,0,32,3060.0,0,2013,10,44,28,1
9401,9402,2012-06-16 13:23:57,ORG_INVITE,0,0,317,879.0,1,2012,6,24,16,1
9402,9403,2013-10-06 14:03:53,GUEST_INVITE,0,0,72,697.0,0,2013,10,40,6,1
9403,9404,2013-07-31 09:08:27,SIGNUP_GOOGLE_AUTH,0,0,153,0.0,0,2013,7,31,31,0
9404,9405,2013-04-14 02:38:57,GUEST_INVITE,0,0,168,1423.0,0,2013,4,15,14,1
9405,9406,2013-05-14 23:54:01,SIGNUP_GOOGLE_AUTH,0,0,7,0.0,0,2013,5,20,14,0
9406,9407,2012-10-19 13:32:39,SIGNUP,0,0,291,0.0,0,2012,10,42,19,0
9407,9408,2013-09-02 00:26:05,SIGNUP,0,0,53,0.0,0,2013,9,36,2,0
9408,9409,2013-10-07 22:33:31,ORG_INVITE,0,0,373,8146.0,0,2013,10,41,7,1
9409,9410,2013-03-29 00:41:37,SIGNUP_GOOGLE_AUTH,0,0,132,0.0,0,2013,3,13,29,0
9410,9411,2013-06-04 08:11:51,SIGNUP_GOOGLE_AUTH,0,0,163,0.0,0,2013,6,23,4,0
9411,9412,2013-03-06 13:26:44,GUEST_INVITE,0,0,167,3227.0,0,2013,3,10,6,1
9412,9413,2013-08-06 23:56:31,PERSONAL_PROJECTS,0,0,9,0.0,0,2013,8,32,6,0
9413,9414,2012-10-03 16:17:19,SIGNUP,0,0,83,0.0,0,2012,10,40,3,0
9414,9415,2014-05-17 08:04:03,SIGNUP,0,0,210,0.0,0,2014,5,20,17,0
9415,9416,2014-05-21 09:40:02,ORG_INVITE,0,0,275,5748.0,0,2014,5,21,21,1
9416,9417,2013-09-10 04:48:27,SIGNUP,1,1,272,0.0,0,2013,9,37,10,0
9417,9418,2013-10-08 21:38:40,PERSONAL_PROJECTS,0,0,98,0.0,0,2013,10,41,8,0
9418,9419,2014-04-28 01:03:57,ORG_INVITE,1,1,41,7322.0,0,2014,4,18,28,1
9419,9420,2012-09-20 10:50:08,GUEST_INVITE,0,0,106,4976.0,0,2012,9,38,20,1
9420,9421,2014-04-19 18:03:42,ORG_INVITE,1,1,184,9934.0,0,2014,4,16,19,1
9421,9422,2013-10-25 01:11:27,SIGNUP,0,0,391,0.0,0,2013,10,43,25,0
9422,9423,2013-08-28 13:12:23,GUEST_INVITE,0,0,366,3580.0,1,2013,8,35,28,1
9423,9424,2014-04-23 06:57:02,PERSONAL_PROJECTS,0,0,328,0.0,0,2014,4,17,23,0
9424,9425,2012-10-30 07:54:43,GUEST_INVITE,1,0,333,6706.0,0,2012,10,44,30,1
9425,9426,2014-03-03 03:13:36,ORG_INVITE,0,0,278,10314.0,0,2014,3,10,3,1
9426,9427,2014-02-12 18:09:05,PERSONAL_PROJECTS,0,0,393,0.0,0,2014,2,7,12,0
9427,9428,2013-10-11 05:39:14,ORG_INVITE,0,0,18,5723.0,0,2013,10,41,11,1
9428,9429,2013-11-02 16:22:53,ORG_INVITE,1,0,80,9558.0,0,2013,11,44,2,1
9429,9430,2013-02-25 16:22:15,ORG_INVITE,0,1,23,3734.0,0,2013,2,9,25,1
9430,9431,2014-03-11 11:18:14,ORG_INVITE,0,0,324,2973.0,0,2014,3,11,11,1
9431,9432,2014-02-22 01:31:36,GUEST_INVITE,0,0,11,4887.0,1,2014,2,8,22,1
9432,9433,2014-01-03 11:00:20,ORG_INVITE,0,0,347,7643.0,0,2014,1,1,3,1
9433,9434,2012-06-13 04:17:42,ORG_INVITE,1,0,118,11137.0,1,2012,6,24,13,1
9434,9435,2013-06-29 13:23:18,ORG_INVITE,1,0,202,10645.0,1,2013,6,26,29,1
9435,9436,2013-02-10 06:49:09,GUEST_INVITE,0,0,164,11817.0,1,2013,2,6,10,1
9436,9437,2012-11-28 03:33:29,ORG_INVITE,0,0,30,9043.0,0,2012,11,48,28,1
9437,9438,2014-01-26 10:32:26,SIGNUP_GOOGLE_AUTH,1,1,99,0.0,0,2014,1,4,26,0
9438,9439,2012-06-24 03:22:08,GUEST_INVITE,0,0,2,3445.0,0,2012,6,25,24,1
9439,9440,2013-09-10 06:41:41,ORG_INVITE,1,0,142,1645.0,0,2013,9,37,10,1
9440,9441,2013-11-30 10:40:41,SIGNUP,0,0,96,0.0,0,2013,11,48,30,0
9441,9442,2013-02-22 19:58:39,ORG_INVITE,0,0,241,1440.0,1,2013,2,8,22,1
9442,9443,2013-07-06 04:53:37,GUEST_INVITE,0,0,99,2381.0,0,2013,7,27,6,1
9443,9444,2013-02-05 22:40:35,ORG_INVITE,1,1,3,10370.0,0,2013,2,6,5,1
9444,9445,2014-02-21 20:45:29,SIGNUP,0,0,34,0.0,1,2014,2,8,21,0
9445,9446,2013-03-10 06:10:02,SIGNUP_GOOGLE_AUTH,0,1,12,0.0,0,2013,3,10,10,0
9446,9447,2012-12-06 20:59:20,GUEST_INVITE,1,0,384,5175.0,0,2012,12,49,6,1
9447,9448,2013-07-09 15:31:46,SIGNUP,0,0,173,0.0,0,2013,7,28,9,0
9448,9449,2012-07-02 01:26:57,SIGNUP_GOOGLE_AUTH,0,0,137,0.0,0,2012,7,27,2,0
9449,9450,2012-10-16 14:04:36,GUEST_INVITE,0,0,78,6597.0,1,2012,10,42,16,1
9450,9451,2013-09-01 02:18:11,ORG_INVITE,0,0,98,408.0,0,2013,9,35,1,1
9451,9452,2013-06-13 10:32:53,GUEST_INVITE,0,0,250,10667.0,0,2013,6,24,13,1
9452,9453,2013-04-24 18:12:20,SIGNUP,0,0,1,0.0,0,2013,4,17,24,0
9453,9454,2014-01-13 11:41:08,ORG_INVITE,0,0,83,6516.0,0,2014,1,3,13,1
9454,9455,2012-10-06 06:13:42,ORG_INVITE,0,0,4,6977.0,0,2012,10,40,6,1
9455,9456,2014-03-02 14:57:28,PERSONAL_PROJECTS,1,0,323,0.0,0,2014,3,9,2,0
9456,9457,2013-11-11 02:11:07,ORG_INVITE,0,1,17,3795.0,0,2013,11,46,11,1
9457,9458,2014-05-21 02:59:29,PERSONAL_PROJECTS,0,1,5,0.0,0,2014,5,21,21,0
9458,9459,2013-08-06 15:15:50,ORG_INVITE,0,0,54,4681.0,0,2013,8,32,6,1
9459,9460,2012-07-27 10:00:35,PERSONAL_PROJECTS,1,0,10,0.0,0,2012,7,30,27,0
9460,9461,2013-09-07 14:07:35,SIGNUP,1,1,35,0.0,1,2013,9,36,7,0
9461,9462,2013-09-13 22:48:36,GUEST_INVITE,0,0,123,2922.0,0,2013,9,37,13,1
9462,9463,2013-10-23 08:22:41,ORG_INVITE,0,0,54,11502.0,0,2013,10,43,23,1
9463,9464,2013-03-31 22:20:15,ORG_INVITE,0,0,145,9330.0,1,2013,3,13,31,1
9464,9465,2014-04-16 19:02:56,SIGNUP,0,0,121,0.0,0,2014,4,16,16,0
9465,9466,2014-02-06 16:29:13,PERSONAL_PROJECTS,0,0,191,0.0,0,2014,2,6,6,0
9466,9467,2013-08-31 07:18:10,ORG_INVITE,0,0,28,6336.0,0,2013,8,35,31,1
9467,9468,2013-08-13 03:34:50,SIGNUP_GOOGLE_AUTH,0,0,100,0.0,0,2013,8,33,13,0
9468,9469,2014-05-27 18:00:48,PERSONAL_PROJECTS,0,0,246,0.0,0,2014,5,22,27,0
9469,9470,2013-10-07 18:47:50,PERSONAL_PROJECTS,0,0,40,0.0,1,2013,10,41,7,0
9470,9471,2014-01-16 03:55:55,GUEST_INVITE,0,0,29,719.0,0,2014,1,3,16,1
9471,9472,2013-04-03 13:57:33,SIGNUP_GOOGLE_AUTH,1,1,288,0.0,0,2013,4,14,3,0
9472,9473,2014-04-27 16:11:37,SIGNUP,1,1,7,0.0,0,2014,4,17,27,0
9473,9474,2013-01-18 02:23:16,ORG_INVITE,0,0,19,3225.0,0,2013,1,3,18,1
9474,9475,2014-05-30 11:15:04,GUEST_INVITE,0,0,0,4415.0,0,2014,5,22,30,1
9475,9476,2012-06-22 22:17:09,PERSONAL_PROJECTS,1,0,346,0.0,0,2012,6,25,22,0
